"","19CS_20CS","19TA_20CS","20CS_20CS","20LY_20CS","19CS_20LY","19TA_20LY","20CS_20LY","20LY_20LY","wavelength"
"3674",0.659249841235657,0.638851335763774,0.689750332393476,0.657369717165146,0.664244949140794,0.643069372821741,0.643477221112027,0.715129220975305,2236.5
"3675",0.659399817614522,0.638976447985522,0.689941661788424,0.657540125142479,0.664319050866833,0.643132946612987,0.64364444549494,0.71519973625093,2237
"3676",0.65955143357856,0.63910528566264,0.690138674681694,0.657711584491913,0.664397809957068,0.643198856371936,0.64382098536737,0.715272156843577,2237.5
"3677",0.65970489332802,0.639238015545468,0.690341417292091,0.657883908811042,0.664481655169845,0.643267631242764,0.64400705205848,0.715346058866039,2238
"3678",0.659860325426716,0.639374632787421,0.690549698570167,0.658056672925775,0.664570699662425,0.643339340379174,0.644202616506462,0.715421001853037,2238.5
"3679",0.660018177709336,0.639515450456172,0.690763705237123,0.658229531891643,0.664665043039106,0.643414205526918,0.644407482165109,0.715496371976927,2239
"3680",0.660178760982473,0.639660505300627,0.69098321817487,0.658402164689127,0.664764622966647,0.643492497496285,0.644621354040389,0.715571657468228,2239.5
"3681",0.660342665385518,0.639810243399916,0.691208321884538,0.65857451698917,0.664869283679857,0.643574046425716,0.644843729136876,0.715646307050864,2240
"3682",0.660510206094196,0.639964863640669,0.691438803478665,0.658746130883416,0.664978562102412,0.643658645199128,0.645073798479237,0.715719723963047,2240.5
"3683",0.660681880519407,0.64012477440546,0.691674693209156,0.658916969485007,0.665092255163571,0.643746389806942,0.645311195401826,0.715791581173938,2241
"3684",0.660857891113567,0.640290102772024,0.69191560135291,0.65908642982582,0.665210262826165,0.643836955340052,0.645555310415696,0.715861622956444,2241.5
"3685",0.661038477028775,0.640461071786911,0.692161607275202,0.659254421762677,0.665332393489426,0.643930054500977,0.645805713402148,0.715929886586976,2242
"3686",0.661223505739302,0.640637773187173,0.692412282302374,0.659420357424942,0.665458526318956,0.64402583362864,0.646062203754483,0.715996285004928,2242.5
"3687",0.661412840512986,0.64082021280861,0.692667365844647,0.65958392816977,0.66558873747095,0.644124004284696,0.646324587181256,0.716061169120431,2243
"3688",0.661606148131519,0.641008098827068,0.692926497900586,0.65974463758834,0.665723142565009,0.644224860542714,0.646592800573767,0.716124649916175,2243.5
"3689",0.661802935643763,0.641200940145296,0.693189283094699,0.659902149242941,0.665861793727671,0.644328515282835,0.646866992044617,0.716186873482298,2244
"3690",0.662002864024758,0.641398600760318,0.693455301024228,0.660056173500892,0.666004797037321,0.644435379606674,0.647147098865339,0.716248023902524,2244.5
"3691",0.6622050407461,0.641600045757873,0.693723913540583,0.660206450240212,0.666152041728803,0.644545461511338,0.647433264467918,0.716308078991291,2245
"3692",0.662408914671335,0.641804933140191,0.693994541477214,0.660352625006114,0.666303448660412,0.644659074877173,0.647725437395991,0.716366884475098,2245.5
"3693",0.662613906420764,0.642012658205504,0.694266665428993,0.660494624078415,0.666458779755587,0.644776157842916,0.648023497420381,0.716424446139364,2246
"3694",0.66281928537542,0.642222573296692,0.694539594009808,0.660632318703108,0.666617511625931,0.644896389505102,0.648327005564022,0.716480344166141,2246.5
"3695",0.663024423954662,0.642434401311456,0.694812742684151,0.660765361727196,0.666779306143872,0.645019380991892,0.648635748284593,0.716534444570332,2247
"3696",0.663228864053643,0.642647828511012,0.695085617530339,0.660893593132436,0.666943490473221,0.64514432485098,0.648949114389605,0.716586502044514,2247.5
"3697",0.663432139541013,0.642862859047234,0.695357844508991,0.661016774298442,0.667109396827218,0.645270396231373,0.649266357729004,0.716636279103636,2248
"3698",0.663633727397429,0.643079268313493,0.695628983424976,0.661134553329635,0.667276292235252,0.645396300760041,0.649586812354888,0.716683530907765,2248.5
"3699",0.663833263637481,0.643296962993069,0.695898726572415,0.661246503791639,0.667443624752868,0.645521295805589,0.649909739786829,0.716728172982943,2249
"3700",0.664030150545012,0.643515675968337,0.696166681256216,0.661351989522871,0.667610700585368,0.645644160120347,0.650234525172222,0.716769950898322,2249.5
"3701",0.664223859460167,0.643735220245181,0.696432435316892,0.661450317939848,0.667777069030025,0.64576434745464,0.650560411317463,0.716808673587792,2250
"3702",0.664413887085411,0.643954953136181,0.696695619001052,0.661541025949115,0.667942389446196,0.645881332461441,0.650887081691266,0.716844168371846,2250.5
"3703",0.664599518007712,0.644174290090451,0.69695565017622,0.661623101983183,0.668106370744033,0.645994882645428,0.651214057923157,0.716876171058575,2251
"3704",0.664780290553388,0.64439242802735,0.697212207737959,0.661695999591011,0.668269007256608,0.646105276965613,0.651541271387903,0.716904379119252,2251.5
"3705",0.66495560792505,0.644608602619081,0.69746457987415,0.661758714106286,0.668430438884294,0.646212837268591,0.651868560961885,0.71692868638746,2252
"3706",0.665125099079646,0.644822332444571,0.697712562820393,0.66181096879463,0.668590612599269,0.6463181204133,0.652195918632375,0.716948916426326,2252.5
"3707",0.665288606692817,0.645032878126364,0.697955901741404,0.661852116275193,0.668750071641639,0.646421631228332,0.652523486165484,0.716965024349831,2253
"3708",0.665445942296064,0.645240107000682,0.698194409951318,0.661881779381013,0.668908818118436,0.646524005178673,0.652851179198646,0.716977079404935,2253.5
"3709",0.665597227832492,0.645443932016368,0.698428184203458,0.661899901340783,0.669067069868281,0.646625727216328,0.65317905417742,0.716985070075172,2254
"3710",0.665742837103162,0.645644410478341,0.698657443574646,0.661906672803072,0.669224907520897,0.646727009444185,0.653506865378563,0.716989319438925,2254.5
"3711",0.665883017782372,0.64584171216918,0.698882320495105,0.6619024251485,0.669382072750139,0.646827654676493,0.653834252397065,0.71698998063193,2255
